,calibration,ir,task,dev_cwce,dev_rbs,dev_bs,dev_nbs,app_cwce,app_rbs,app_bs,app_nbs,diff_cwce,diff_rbs,diff_bs,diff_nbs
19,NONE,1.0,covid_xray_classification,0.017675797141296197,0.1430285937698855,0.010228590108454227,0.04091436043381691,0.009987232451149172,0.15323915441984187,0.011741118505597115,0.04696447402238846,-0.007688564690147025,0.010210560649956374,0.0015125283971428871,0.0060501135885715485
20,NONE,1.0,deep_drid_dr_level,0.10663190156066168,0.8279450729846244,0.13709859549999237,0.8568662405014038,0.09342299638316034,0.7844609361958462,0.12307579070329666,0.769223690032959,-0.01320890517750134,-0.04348413678877816,-0.01402280479669571,-0.08764255046844482
21,NONE,1.0,deep_drid_quality,0.09891690695658326,0.6765422574061825,0.2288547158241272,0.9154188632965088,0.11819349417766166,0.6957204904163561,0.24201351404190063,0.9680540561676025,0.019276587221078403,0.01917823301017363,0.013158798217773438,0.05263519287109375
22,NONE,1.0,kvasir_capsule_anatomy,0.0019122173291786385,0.05633919896483085,0.0015870524803176522,0.006348209921270609,0.006145683414069939,0.09949993440606474,0.004950118716806173,0.019800474867224693,0.0042334660848913006,0.04316073544123389,0.003363066236488521,0.013452264945954084
23,NONE,1.0,mura_xr_wrist,0.06938603429077861,0.5292174485184661,0.14003556966781616,0.5601422786712646,0.04794483197710916,0.5049771606870714,0.127500981092453,0.510003924369812,-0.02144120231366945,-0.024240287831394647,-0.01253458857536316,-0.05013835430145264
24,NONE,1.0,mura_xr_shoulder,0.06914231525600384,0.5887352940679553,0.17330461740493774,0.693218469619751,0.06610312662795187,0.5872258217623602,0.1724170744419098,0.6896682977676392,-0.0030391886280519698,-0.001509472305595172,-0.0008875429630279541,-0.0035501718521118164
25,NONE,1.0,mura_xr_humerus,0.10246009803155348,0.5458450653483312,0.14897342026233673,0.5958936810493469,0.0946259964881829,0.5740892358670381,0.16478921473026276,0.659156858921051,-0.00783410154337058,0.028244170518706868,0.015815794467926025,0.0632631778717041
26,NONE,1.0,mura_xr_hand,0.17290246064374593,0.663005369448413,0.219788059592247,0.879152238368988,0.14234990650667478,0.6357617574854314,0.20209650695323944,0.8083860278129578,-0.030552554137071142,-0.02724361196298164,-0.01769155263900757,-0.07076621055603027
27,NONE,1.0,mura_xr_forearm,0.16963836746187982,0.6322277798373149,0.1998559683561325,0.79942387342453,0.17415047608757098,0.6556681225176934,0.2149503380060196,0.8598013520240784,0.0045121086256911525,0.023440342680378423,0.015094369649887085,0.06037747859954834
28,NONE,1.0,mura_xr_finger,0.05504000461203794,0.5955865305012856,0.17736166715621948,0.7094466686248779,0.0461755635122232,0.5844677371734227,0.17080126702785492,0.6832050681114197,-0.00886444109981474,-0.01111879332786292,-0.006560400128364563,-0.026241600513458252
29,NONE,1.0,mura_xr_elbow,0.10157293269819603,0.5469386211413243,0.14957091212272644,0.5982836484909058,0.10595309234968366,0.569221488917043,0.16200654208660126,0.648026168346405,0.004380159651487622,0.02228286777571875,0.012435629963874817,0.04974251985549927
30,NONE,1.5,lapgyn4_surgical_actions,0.011707637036288502,0.3248657361046776,0.01319221779704094,0.12061456590890884,0.010748825345870298,0.3064357665577977,0.011737859807908535,0.10760034620761871,-0.0009588116904182039,-0.01842996954687992,-0.0014543579891324043,-0.01301421970129013
31,NONE,1.5,lapgyn4_instrument_count,0.017590852791392338,0.3555531478825956,0.03160450980067253,0.16855739057064056,0.016475798720065462,0.3752454012145222,0.0352022759616375,0.1898139864206314,-0.0011150540713268757,0.01969225333192659,0.003597766160964966,0.021256595849990845
32,NONE,1.5,lapgyn4_anatomical_actions,0.02343198189026668,0.36761083576811926,0.03378443047404289,0.18018363416194916,0.02896594015830236,0.4181602167896521,0.0437144935131073,0.235283762216568,0.005533958268035679,0.050549381021532835,0.009930063039064407,0.055100128054618835
33,NONE,1.5,nerthus_bowel_cleansing_quality,0.00018676833656172676,0.0030865653049088784,2.3817210603738204e-06,1.2702512321993709e-05,0.0007886281152799522,0.03555692068409849,0.00031607362325303257,0.0016991548473015428,0.0006018597787182255,0.03247035537918962,0.00031369190219265874,0.001686452334979549
34,NONE,1.5,hyperkvasir_therapeutic-interventions,0.06014542073726353,0.360851632241003,0.06510695070028305,0.2604278028011322,0.05529241679243731,0.3433020836042884,0.05892816185951233,0.24569815397262573,-0.004853003944826226,-0.017549548636714596,-0.0061787888407707214,-0.01472964882850647
35,NONE,1.5,cholec80_grasper_presence,0.019574400507228584,0.28588056320395117,0.040863845497369766,0.16345538198947906,0.022558782548681683,0.28871515928101926,0.04167822003364563,0.17366158962249756,0.0029843820414530986,0.0028345960770680967,0.0008143745362758636,0.010206207633018494
36,NONE,1.5,cholec80_hook_presence,0.004331116577320553,0.14374481819904572,0.010331286117434502,0.04132514446973801,0.004964042686220967,0.13737197167963167,0.009435528889298439,0.03931469842791557,0.0006329261089004145,-0.006372846519414055,-0.0008957572281360626,-0.0020104460418224335
37,NONE,1.5,idle_action_recognition,0.005481742860154366,0.10088336120442735,0.005088726058602333,0.020354904234409332,0.002949852678911868,0.12282963199417464,0.0075435577891767025,0.03143148869276047,-0.0025318901812424978,0.021946270789747285,0.0024548317305743694,0.011076584458351135
38,NONE,1.5,brain_tumor_classification,0.02033640812844672,0.20227586378086218,0.020457761362195015,0.08183104544878006,0.014956202079941104,0.22363122286217443,0.025005463510751724,0.1041894182562828,-0.005380206048505615,0.021355359081312253,0.004547702148556709,0.022358372807502747
39,NONE,1.5,brain_tumor_type_classification,0.01765624130822409,0.23025897721295288,0.01767306588590145,0.0795287936925888,0.02104088107553877,0.2551281012954518,0.021696781739592552,0.09909673035144806,0.003384639767314679,0.024869124082498945,0.004023715853691101,0.019567936658859253
40,NONE,1.5,chexpert_enlarged_cardiomediastinum,0.1178884068796989,0.628452930280102,0.19747653603553772,0.7899061441421509,0.05058135698403668,0.591758095296827,0.1750888228416443,0.729520857334137,-0.06730704989566222,-0.03669483498327497,-0.022387713193893433,-0.060385286808013916
41,NONE,1.5,chexpert_cardiomegaly,0.06868258441585723,0.49434700715346447,0.1221894696354866,0.4887578785419464,0.0207167849308699,0.47984247762022575,0.11512439697980881,0.479684978723526,-0.04796579948498733,-0.01450452953323872,-0.007065072655677795,-0.00907289981842041
42,NONE,1.5,chexpert_edema,0.05175223800439485,0.5214797351672706,0.13597054779529572,0.5438821911811829,0.015830681990662475,0.5045613148654753,0.12729108333587646,0.5303733348846436,-0.03592155601373238,-0.016918420301795356,-0.00867946445941925,-0.013508856296539307
43,NONE,1.5,chexpert_consolidation,0.06723773886133402,0.4745908328171122,0.11261823028326035,0.4504729211330414,0.028222302653665134,0.4375924480098141,0.0957435667514801,0.39892521500587463,-0.03901543620766889,-0.03699838480729806,-0.016874663531780243,-0.05154770612716675
44,NONE,1.5,chexpert_pneumonia,0.13269089137852325,0.7043948751137128,0.24808606505393982,0.9923442602157593,0.08849807138111604,0.6629727706796691,0.21976643800735474,0.9156934022903442,-0.04419281999740721,-0.041422104434043705,-0.028319627046585083,-0.07665085792541504
45,NONE,1.5,chexpert_pneumothorax,0.1140280029492875,0.6321127063246892,0.19978325068950653,0.7991330027580261,0.0859690767238309,0.6033746372402281,0.18203048408031464,0.758460283279419,-0.028058926225456596,-0.028738069084461082,-0.017752766609191895,-0.04067271947860718
46,NONE,1.5,chexpert_pleural_effusion,0.09123640390657481,0.44023003506937314,0.09690123796463013,0.3876049518585205,0.04950274234928108,0.4077704234287704,0.0831383541226387,0.34640976786613464,-0.04173366155729373,-0.03245961164060274,-0.013762883841991425,-0.041195183992385864
47,NONE,1.5,chexpert_fracture,0.22890388882320303,0.7425358705097721,0.27567973732948303,1.1027189493179321,0.17018808058414506,0.6969848797753412,0.24289394915103912,1.011953592300415,-0.058715808239057976,-0.04555099073443092,-0.03278578817844391,-0.09076535701751709
48,NONE,1.5,pneumonia_classification,0.014248710413377778,0.19423655553788127,0.018863920122385025,0.0754556804895401,0.014294585462324877,0.1968928606769649,0.019383398815989494,0.08074933290481567,4.587504894709889e-05,0.002656305139083631,0.0005194786936044693,0.005293652415275574
49,NONE,1.5,covid_xray_classification,0.017675797141296197,0.1430285937698855,0.010228590108454227,0.04091436043381691,0.009959723771188703,0.1580924014665208,0.012496602721512318,0.052078742533922195,-0.007716073370107494,0.01506380769663529,0.00226801261305809,0.011164382100105286
50,NONE,1.5,deep_drid_dr_level,0.10663190156066168,0.8279450729846244,0.13709859549999237,0.8568662405014038,0.11134956311234223,0.8102460173850093,0.1312997192144394,0.8252989053726196,0.0047176615516805465,-0.017699055599615043,-0.0057988762855529785,-0.03156733512878418
51,NONE,1.5,deep_drid_quality,0.09891690695658326,0.6765422574061825,0.2288547158241272,0.9154188632965088,0.08976618440958639,0.6654231886533728,0.22139401733875275,0.9229680895805359,-0.009150722546996864,-0.011119068752809658,-0.007460698485374451,0.0075492262840271
52,NONE,1.5,kvasir_capsule_anatomy,0.0019122173291786385,0.05633919896483085,0.0015870524803176522,0.006348209921270609,0.004620124050270107,0.0884213710678961,0.003909169230610132,0.016285588964819908,0.002707906721091469,0.03208217210306526,0.00232211675029248,0.0099373790435493
53,NONE,1.5,mura_xr_wrist,0.06938603429077861,0.5292174485184661,0.14003556966781616,0.5601422786712646,0.06541661262278498,0.49921327310231034,0.12460696697235107,0.519166111946106,-0.003969421667993633,-0.030004175416155743,-0.015428602695465088,-0.04097616672515869
54,NONE,1.5,mura_xr_shoulder,0.06914231525600384,0.5887352940679553,0.17330461740493774,0.693218469619751,0.10126859131503535,0.5906665103352964,0.17444346845149994,0.7269627451896667,0.03212627605903151,0.0019312162673410516,0.0011388510465621948,0.03374427556991577
55,NONE,1.5,mura_xr_humerus,0.10246009803155348,0.5458450653483312,0.14897342026233673,0.5958936810493469,0.11381363386519738,0.5747663884696369,0.16517819464206696,0.6885830163955688,0.011353535833643902,0.028921323121305686,0.016204774379730225,0.09268933534622192
56,NONE,1.5,mura_xr_hand,0.17290246064374593,0.663005369448413,0.219788059592247,0.879152238368988,0.11927952499995331,0.6101872404825763,0.1861642450094223,0.7756842970848083,-0.05362293564379261,-0.05281812896583671,-0.03362381458282471,-0.10346794128417969
57,NONE,1.5,mura_xr_forearm,0.16963836746187982,0.6322277798373149,0.1998559683561325,0.79942387342453,0.14628272494203165,0.6154071633690616,0.18936298787593842,0.7890124320983887,-0.023355642519848174,-0.01682061646825328,-0.010492980480194092,-0.010411441326141357
58,NONE,1.5,mura_xr_finger,0.05504000461203794,0.5955865305012856,0.17736166715621948,0.7094466686248779,0.059205318913359756,0.5754222959205341,0.1655554175376892,0.6897337436676025,0.004165314301321818,-0.02016423458075156,-0.011806249618530273,-0.01971292495727539
59,NONE,1.5,mura_xr_elbow,0.10157293269819603,0.5469386211413243,0.14957091212272644,0.5982836484909058,0.09127886192689015,0.5348671419667996,0.14304141700267792,0.5959382057189941,-0.010294070771305883,-0.012071479174524669,-0.006529495120048523,-0.002345442771911621
60,NONE,2.0,lapgyn4_surgical_actions,0.011707637036288502,0.3248657361046776,0.01319221779704094,0.12061456590890884,0.011797244168444587,0.3203241276369782,0.01282594446092844,0.11829327046871185,8.960713215608491e-05,-0.0045416084676994095,-0.00036627333611249924,-0.002321295440196991
61,NONE,2.0,lapgyn4_instrument_count,0.017590852791392338,0.3555531478825956,0.03160450980067253,0.16855739057064056,0.01899955609608475,0.3789727871470743,0.03590509295463562,0.19882182776927948,0.001408703304692411,0.023419639264478653,0.004300583153963089,0.030264437198638916
62,NONE,2.0,lapgyn4_anatomical_actions,0.02343198189026668,0.36761083576811926,0.03378443047404289,0.18018363416194916,0.029152340174897488,0.41764775090831363,0.043607406318187714,0.2391642928123474,0.005720358284630807,0.05003691514019437,0.009822975844144821,0.058980658650398254
63,NONE,2.0,nerthus_bowel_cleansing_quality,0.00018676833656172676,0.0030865653049088784,2.3817210603738204e-06,1.2702512321993709e-05,0.0006706369728321941,0.03463361822561593,0.0002998718700837344,0.0016380134038627148,0.00048386863627046734,0.03154705292070705,0.00029749014902336057,0.001625310891540721
64,NONE,2.0,hyperkvasir_therapeutic-interventions,0.06014542073726353,0.360851632241003,0.06510695070028305,0.2604278028011322,0.047750579286160194,0.3256125566093558,0.05301176384091377,0.23881831765174866,-0.012394841451103339,-0.03523907563164719,-0.012095186859369278,-0.021609485149383545
65,NONE,2.0,cholec80_grasper_presence,0.019574400507228584,0.28588056320395117,0.040863845497369766,0.16345538198947906,0.02732684739091991,0.2886930591227541,0.041671838611364365,0.18752743303775787,0.007752446883691325,0.0028124959188029486,0.0008079931139945984,0.02407205104827881
66,NONE,2.0,cholec80_hook_presence,0.004331116577320553,0.14374481819904572,0.010331286117434502,0.04132514446973801,0.006182572224641491,0.13920012433903986,0.009688337333500385,0.04359937831759453,0.0018514556473209383,-0.004544693860005861,-0.0006429487839341164,0.0022742338478565216
67,NONE,2.0,idle_action_recognition,0.005481742860154366,0.10088336120442735,0.005088726058602333,0.020354904234409332,0.0047880189578310495,0.13199431548439242,0.008711250498890877,0.03920062258839607,-0.0006937239023233161,0.03111095427996506,0.0036225244402885437,0.01884571835398674
68,NONE,2.0,brain_tumor_classification,0.02033640812844672,0.20227586378086218,0.020457761362195015,0.08183104544878006,0.016516110966248186,0.207812026139259,0.021592918783426285,0.09716814756393433,-0.0038202971621985327,0.005536162358396823,0.0011351574212312698,0.015337102115154266
69,NONE,2.0,brain_tumor_type_classification,0.01765624130822409,0.23025897721295288,0.01767306588590145,0.0795287936925888,0.02267906855010352,0.25645965069924387,0.02192385122179985,0.10303010046482086,0.005022827241879427,0.026200673486290987,0.004250785335898399,0.023501306772232056
70,NONE,2.0,chexpert_enlarged_cardiomediastinum,0.1178884068796989,0.628452930280102,0.19747653603553772,0.7899061441421509,0.024182727899561912,0.5674656944693149,0.16100865602493286,0.7245389223098755,-0.09370567898013699,-0.06098723581078702,-0.03646788001060486,-0.06536722183227539
71,NONE,2.0,chexpert_cardiomegaly,0.06868258441585723,0.49434700715346447,0.1221894696354866,0.4887578785419464,0.013649307058701425,0.468549045512842,0.10976911336183548,0.4939609467983246,-0.0550332773571558,-0.02579796164062248,-0.012420356273651123,0.005203068256378174
72,NONE,2.0,chexpert_edema,0.05175223800439485,0.5214797351672706,0.13597054779529572,0.5438821911811829,0.04386972699119574,0.49455445884020216,0.12229205667972565,0.55031418800354,-0.00788251101319911,-0.02692527632706848,-0.013678491115570068,0.006431996822357178
73,NONE,2.0,chexpert_consolidation,0.06723773886133402,0.4745908328171122,0.11261823028326035,0.4504729211330414,0.011792258701912577,0.4223696588850189,0.08919806033372879,0.40139129757881165,-0.05544548015942145,-0.0522211739320933,-0.023420169949531555,-0.049081623554229736
74,NONE,2.0,chexpert_pneumonia,0.13269089137852325,0.7043948751137128,0.24808606505393982,0.9923442602157593,0.08978360232544005,0.6450047799809816,0.208015576004982,0.9360702037811279,-0.04290728905308319,-0.05939009513273119,-0.040070489048957825,-0.05627405643463135
75,NONE,2.0,chexpert_pneumothorax,0.1140280029492875,0.6321127063246892,0.19978325068950653,0.7991330027580261,0.07829471752713618,0.5835871801663219,0.17028699815273285,0.7662914991378784,-0.03573328542215132,-0.04852552615836725,-0.02949625253677368,-0.032841503620147705
76,NONE,2.0,chexpert_pleural_effusion,0.09123640390657481,0.44023003506937314,0.09690123796463013,0.3876049518585205,0.031965454376503055,0.38788867867438986,0.07522881776094437,0.33852964639663696,-0.059270949530071754,-0.052341356394983274,-0.02167242020368576,-0.049075305461883545
77,NONE,2.0,chexpert_fracture,0.22890388882320303,0.7425358705097721,0.27567973732948303,1.1027189493179321,0.13877043644548692,0.6547683446563345,0.2143607884645462,0.9646236896514893,-0.09013345237771611,-0.08776752585343761,-0.06131894886493683,-0.13809525966644287
78,NONE,2.0,pneumonia_classification,0.014248710413377778,0.19423655553788127,0.018863920122385025,0.0754556804895401,0.015265854515983656,0.20017229588728702,0.02003447525203228,0.09015512466430664,0.001017144102605878,0.005935740349405749,0.001170555129647255,0.01469944417476654
79,NONE,2.0,covid_xray_classification,0.017675797141296197,0.1430285937698855,0.010228590108454227,0.04091436043381691,0.009416524320840825,0.1575180084891744,0.012405960820615292,0.05586104840040207,-0.008259272820455372,0.014489414719288912,0.002177370712161064,0.01494668796658516
80,NONE,2.0,deep_drid_dr_level,0.10663190156066168,0.8279450729846244,0.13709859549999237,0.8568662405014038,0.09521726504943082,0.809886571270898,0.13118325173854828,0.8340275883674622,-0.011414636511230869,-0.01805850171372636,-0.005915343761444092,-0.02283865213394165
81,NONE,2.0,deep_drid_quality,0.09891690695658326,0.6765422574061825,0.2288547158241272,0.9154188632965088,0.0930586188027622,0.6506357684076828,0.21166345477104187,0.9524856805801392,-0.005858288153821056,-0.025906488998499677,-0.017191261053085327,0.03706681728363037
82,NONE,2.0,kvasir_capsule_anatomy,0.0019122173291786385,0.05633919896483085,0.0015870524803176522,0.006348209921270609,0.0039035657351092073,0.08125290364291653,0.0033010172192007303,0.01485457643866539,0.001991348405930569,0.02491370467808568,0.001713964738883078,0.008506366517394781
83,NONE,2.0,mura_xr_wrist,0.06938603429077861,0.5292174485184661,0.14003556966781616,0.5601422786712646,0.08453646824865335,0.4967706066284846,0.12339052557945251,0.5553626418113708,0.015150433957874743,-0.03244684188998148,-0.016645044088363647,-0.004779636859893799
84,NONE,2.0,mura_xr_shoulder,0.06914231525600384,0.5887352940679553,0.17330461740493774,0.693218469619751,0.14172284378383293,0.5990696397932389,0.17944219708442688,0.8074899911880493,0.07258052852782909,0.010334345725283578,0.006137579679489136,0.11427152156829834
85,NONE,2.0,mura_xr_humerus,0.10246009803155348,0.5458450653483312,0.14897342026233673,0.5958936810493469,0.13254681986903674,0.5745015671908325,0.16502602398395538,0.7438445687294006,0.03008672183748326,0.028656501842501236,0.016052603721618652,0.1479508876800537
86,NONE,2.0,mura_xr_hand,0.17290246064374593,0.663005369448413,0.219788059592247,0.879152238368988,0.10925415627176491,0.5808325513737589,0.1686832159757614,0.7590745687484741,-0.06364830437198102,-0.08217281807465415,-0.051104843616485596,-0.12007766962051392
87,NONE,2.0,mura_xr_forearm,0.16963836746187982,0.6322277798373149,0.1998559683561325,0.79942387342453,0.12760900310630904,0.5923980909855706,0.17546774446964264,0.789604902267456,-0.04202936435557078,-0.039829688851744316,-0.024388223886489868,-0.009818971157073975
88,NONE,2.0,mura_xr_finger,0.05504000461203794,0.5955865305012856,0.17736166715621948,0.7094466686248779,0.08803947473049557,0.5677808777533712,0.1611875742673874,0.7255958914756775,0.032999470118457636,-0.027805652747914467,-0.016174092888832092,0.01614922285079956
89,NONE,2.0,mura_xr_elbow,0.10157293269819603,0.5469386211413243,0.14957091212272644,0.5982836484909058,0.08869234884270454,0.5191276260551008,0.1347467601299286,0.6065871119499207,-0.012880583855491498,-0.027810995086223533,-0.014824151992797852,0.008303463459014893
90,NONE,2.5,lapgyn4_surgical_actions,0.011707637036288502,0.3248657361046776,0.01319221779704094,0.12061456590890884,0.010636639550330458,0.3088716423764715,0.011925211176276207,0.11084219813346863,-0.0010709974859580435,-0.015994093728206094,-0.0012670066207647324,-0.009772367775440216
91,NONE,2.5,lapgyn4_instrument_count,0.017590852791392338,0.3555531478825956,0.03160450980067253,0.16855739057064056,0.021594889176748053,0.38196937656144936,0.036475151777267456,0.20913226902484894,0.004004036385355715,0.026416228678853737,0.004870641976594925,0.040574878454208374
92,NONE,2.5,lapgyn4_anatomical_actions,0.02343198189026668,0.36761083576811926,0.03378443047404289,0.18018363416194916,0.032587939315861375,0.430595634808206,0.04635314643383026,0.2598578631877899,0.009155957425594694,0.06298479904008675,0.012568715959787369,0.07967422902584076
93,NONE,2.5,nerthus_bowel_cleansing_quality,0.00018676833656172676,0.0030865653049088784,2.3817210603738204e-06,1.2702512321993709e-05,0.000103016754973953,0.0007169043931264832,1.2848796870912338e-07,7.141279070310702e-07,-8.375158158777375e-05,-0.0023696609117823952,-2.253233091664697e-06,-1.1988384414962638e-05
94,NONE,2.5,hyperkvasir_therapeutic-interventions,0.06014542073726353,0.360851632241003,0.06510695070028305,0.2604278028011322,0.0599744328963537,0.3429291960705686,0.058800213038921356,0.28853291273117065,-0.00017098784090983227,-0.017922436170434375,-0.006306737661361694,0.028105109930038452
95,NONE,2.5,cholec80_grasper_presence,0.019574400507228584,0.28588056320395117,0.040863845497369766,0.16345538198947906,0.032977980693188635,0.293015608135514,0.04292907193303108,0.21036450564861298,0.013403580185960051,0.007135044931562862,0.002065226435661316,0.04690912365913391
96,NONE,2.5,cholec80_hook_presence,0.004331116577320553,0.14374481819904572,0.010331286117434502,0.04132514446973801,0.007635939545810164,0.14175081830980657,0.010046646930277348,0.049229253083467484,0.0033048229684896112,-0.001993999889239151,-0.0002846391871571541,0.007904108613729477
97,NONE,2.5,idle_action_recognition,0.005481742860154366,0.10088336120442735,0.005088726058602333,0.020354904234409332,0.005347552561698846,0.12937306089051506,0.008368694223463535,0.04100659489631653,-0.00013419029845552002,0.028489699686087708,0.0032799681648612022,0.020651690661907196
98,NONE,2.5,brain_tumor_classification,0.02033640812844672,0.20227586378086218,0.020457761362195015,0.08183104544878006,0.017124094842994368,0.21334144649021367,0.022757286205887794,0.11151069402694702,-0.0032123132854523506,0.011065582709351485,0.0022995248436927795,0.02967964857816696
99,NONE,2.5,brain_tumor_type_classification,0.01765624130822409,0.23025897721295288,0.01767306588590145,0.0795287936925888,0.024945171931635503,0.26561755727237807,0.023517562076449394,0.11474893987178802,0.007288930623411412,0.03535858005942519,0.005844496190547943,0.03522014617919922
100,NONE,2.5,chexpert_enlarged_cardiomediastinum,0.1178884068796989,0.628452930280102,0.19747653603553772,0.7899061441421509,0.030146543581309936,0.5505060530763537,0.15152844786643982,0.7425847053527832,-0.08774186329838896,-0.07794687720374827,-0.0459480881690979,-0.047321438789367676
101,NONE,2.5,chexpert_cardiomegaly,0.06868258441585723,0.49434700715346447,0.1221894696354866,0.4887578785419464,0.03243466432801358,0.45964037086942877,0.10563463717699051,0.5176095962524414,-0.03624792008784365,-0.0347066362840357,-0.016554832458496094,0.028851717710494995
102,NONE,2.5,chexpert_edema,0.05175223800439485,0.5214797351672706,0.13597054779529572,0.5438821911811829,0.06997984408715288,0.4869974781257064,0.11858327686786652,0.5810492634773254,0.01822760608275803,-0.03448225704156427,-0.0173872709274292,0.03716707229614258
